Date,Net_Value,Cost_Nav,Profit_Rate(%),Decision,RSI,MACD,BB,Big_Trend,Reason,Fund_Code
2025-03-28,1.2208,1.833,-33.4,因绝对止损（亏损>20%）卖出100%,40.24,死叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,009645
2025-03-31,1.2401,1.833,-32.35,因绝对止损（亏损>20%）卖出100%,44.32,死叉,中轨,中性,因绝对止损（亏损>20%）卖出100%,009645
2025-04-01,1.2309,1.833,-32.85,因绝对止损（亏损>20%）卖出100%,42.82,死叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,009645
2025-04-02,1.2335,1.833,-32.71,因绝对止损（亏损>20%）卖出100%,43.4,死叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,009645
2025-04-03,1.203,1.833,-34.37,因绝对止损（亏损>20%）卖出100%,38.44,死叉,中轨,中性,因绝对止损（亏损>20%）卖出100%,009645
2025-04-07,1.0794,1.833,-41.11,因绝对止损（亏损>20%）卖出100%,25.65,死叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,009645
2025-04-08,1.059,1.833,-42.23,因绝对止损（亏损>20%）卖出100%,24.22,死叉,下轨,强势,因绝对止损（亏损>20%）卖出100%,009645
2025-04-09,1.0982,1.833,-40.09,因绝对止损（亏损>20%）卖出100%,32.07,死叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,009645
2025-04-10,1.1304,1.833,-38.33,因绝对止损（亏损>20%）卖出100%,37.77,死叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,009645
2025-04-11,1.163,1.833,-36.55,因绝对止损（亏损>20%）卖出100%,42.99,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-04-14,1.1667,1.833,-36.35,因绝对止损（亏损>20%）卖出100%,43.57,死叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,009645
2025-04-15,1.1647,1.833,-36.46,因绝对止损（亏损>20%）卖出100%,43.31,死叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,009645
2025-04-16,1.161,1.833,-36.66,因绝对止损（亏损>20%）卖出100%,42.81,死叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,009645
2025-04-17,1.1655,1.833,-36.42,因绝对止损（亏损>20%）卖出100%,43.66,金叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,009645
2025-04-18,1.1628,1.833,-36.56,因绝对止损（亏损>20%）卖出100%,43.25,金叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,009645
2025-04-21,1.178,1.833,-35.73,因绝对止损（亏损>20%）卖出100%,46.35,金叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,009645
2025-04-22,1.1531,1.833,-37.09,因绝对止损（亏损>20%）卖出100%,42.27,金叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,009645
2025-04-23,1.1696,1.833,-36.19,因绝对止损（亏损>20%）卖出100%,45.68,金叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,009645
2025-04-24,1.1385,1.833,-37.89,因绝对止损（亏损>20%）卖出100%,40.79,金叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,009645
2025-04-25,1.1433,1.833,-37.63,因绝对止损（亏损>20%）卖出100%,41.83,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-04-28,1.1497,1.833,-37.28,因绝对止损（亏损>20%）卖出100%,43.25,金叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,009645
2025-04-29,1.1475,1.833,-37.4,因绝对止损（亏损>20%）卖出100%,42.86,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-04-30,1.1829,1.833,-35.47,因绝对止损（亏损>20%）卖出100%,50.56,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-05-06,1.2176,1.833,-33.57,因绝对止损（亏损>20%）卖出100%,56.72,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-05-07,1.204,1.833,-34.32,因绝对止损（亏损>20%）卖出100%,53.89,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-05-08,1.2065,1.833,-34.18,因绝对止损（亏损>20%）卖出100%,54.34,金叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,009645
2025-05-09,1.173,1.833,-36.01,因绝对止损（亏损>20%）卖出100%,47.61,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-05-12,1.1839,1.833,-35.41,因绝对止损（亏损>20%）卖出100%,49.79,金叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,009645
2025-05-13,1.1812,1.833,-35.56,因绝对止损（亏损>20%）卖出100%,49.24,金叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,009645
2025-05-14,1.1767,1.833,-35.8,因绝对止损（亏损>20%）卖出100%,48.29,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-05-15,1.1432,1.833,-37.63,因绝对止损（亏损>20%）卖出100%,41.82,金叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,009645
2025-05-16,1.1417,1.833,-37.71,因绝对止损（亏损>20%）卖出100%,41.55,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-05-19,1.1368,1.833,-37.98,因绝对止损（亏损>20%）卖出100%,40.63,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-05-20,1.1457,1.833,-37.5,因绝对止损（亏损>20%）卖出100%,43.09,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-05-21,1.1308,1.833,-38.31,因绝对止损（亏损>20%）卖出100%,40.1,死叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,009645
2025-05-22,1.1224,1.833,-38.77,因绝对止损（亏损>20%）卖出100%,38.47,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-05-23,1.0977,1.833,-40.11,因绝对止损（亏损>20%）卖出100%,34.1,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-05-26,1.1159,1.833,-39.12,因绝对止损（亏损>20%）卖出100%,39.55,死叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,009645
2025-05-27,1.1009,1.833,-39.94,因绝对止损（亏损>20%）卖出100%,36.85,死叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,009645
2025-05-28,1.1011,1.833,-39.93,因绝对止损（亏损>20%）卖出100%,36.91,死叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,009645
2025-05-29,1.1223,1.833,-38.77,因绝对止损（亏损>20%）卖出100%,43.26,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-05-30,1.1072,1.833,-39.6,因绝对止损（亏损>20%）卖出100%,40.16,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-06-03,1.1168,1.833,-39.07,因绝对止损（亏损>20%）卖出100%,42.96,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-06-04,1.1244,1.833,-38.66,因绝对止损（亏损>20%）卖出100%,45.15,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-06-05,1.1746,1.833,-35.92,因绝对止损（亏损>20%）卖出100%,56.91,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-06-06,1.1789,1.833,-35.68,因绝对止损（亏损>20%）卖出100%,57.75,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-06-09,1.19,1.833,-35.08,因绝对止损（亏损>20%）卖出100%,59.91,金叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,009645
2025-06-10,1.1666,1.833,-36.36,因绝对止损（亏损>20%）卖出100%,53.67,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-06-11,1.1654,1.833,-36.42,因绝对止损（亏损>20%）卖出100%,53.37,金叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,009645
2025-06-12,1.154,1.833,-37.04,因绝对止损（亏损>20%）卖出100%,50.42,金叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,009645
2025-06-13,1.1566,1.833,-36.9,因绝对止损（亏损>20%）卖出100%,51.08,金叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,009645
2025-06-16,1.1713,1.833,-36.1,因绝对止损（亏损>20%）卖出100%,54.77,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-06-17,1.1603,1.833,-36.7,因绝对止损（亏损>20%）卖出100%,51.63,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-06-18,1.1837,1.833,-35.42,因绝对止损（亏损>20%）卖出100%,57.24,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-06-19,1.1864,1.833,-35.28,因绝对止损（亏损>20%）卖出100%,57.85,金叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,009645
2025-06-20,1.1633,1.833,-36.54,因绝对止损（亏损>20%）卖出100%,51.16,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-06-23,1.1646,1.833,-36.46,因绝对止损（亏损>20%）卖出100%,51.5,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-06-24,1.1942,1.833,-34.85,因绝对止损（亏损>20%）卖出100%,58.57,金叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,009645
2025-06-25,1.23,1.833,-32.9,因绝对止损（亏损>20%）卖出100%,65.18,金叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,009645
2025-06-26,1.2273,1.833,-33.04,因绝对止损（亏损>20%）卖出100%,64.35,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-06-27,1.2381,1.833,-32.45,因绝对止损（亏损>20%）卖出100%,66.21,金叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,009645
2025-06-30,1.2573,1.833,-31.41,因绝对止损（亏损>20%）卖出100%,69.29,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-07-01,1.2486,1.833,-31.88,因绝对止损（亏损>20%）卖出100%,66.34,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-07-02,1.2113,1.833,-33.92,因绝对止损（亏损>20%）卖出100%,55.46,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-07-03,1.2239,1.833,-33.23,因绝对止损（亏损>20%）卖出100%,57.97,金叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,009645
2025-07-04,1.232,1.833,-32.79,因绝对止损（亏损>20%）卖出100%,59.54,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-07-07,1.2218,1.833,-33.34,因绝对止损（亏损>20%）卖出100%,56.66,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-07-08,1.2638,1.833,-31.05,因绝对止损（亏损>20%）卖出100%,64.32,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-07-09,1.2456,1.833,-32.05,因绝对止损（亏损>20%）卖出100%,59.42,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-07-10,1.2361,1.833,-32.56,因绝对止损（亏损>20%）卖出100%,56.98,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-07-11,1.2462,1.833,-32.01,因绝对止损（亏损>20%）卖出100%,58.91,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-07-14,1.2417,1.833,-32.26,因绝对止损（亏损>20%）卖出100%,57.67,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-07-15,1.2816,1.833,-30.08,因绝对止损（亏损>20%）卖出100%,64.77,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-07-16,1.2732,1.833,-30.54,因绝对止损（亏损>20%）卖出100%,62.4,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-07-17,1.2965,1.833,-29.27,因绝对止损（亏损>20%）卖出100%,66.1,金叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,009645
2025-07-18,1.2955,1.833,-29.32,因绝对止损（亏损>20%）卖出100%,65.8,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-07-21,1.2942,1.833,-29.39,因绝对止损（亏损>20%）卖出100%,65.39,金叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,009645
2025-07-22,1.2766,1.833,-30.35,因绝对止损（亏损>20%）卖出100%,59.88,金叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,009645
2025-07-23,1.2883,1.833,-29.72,因绝对止损（亏损>20%）卖出100%,62.16,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-07-24,1.2925,1.833,-29.49,因绝对止损（亏损>20%）卖出100%,62.98,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-07-25,1.3137,1.833,-28.33,因绝对止损（亏损>20%）卖出100%,66.85,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-07-28,1.346,1.833,-26.57,因绝对止损（亏损>20%）卖出100%,71.71,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-07-29,1.3795,1.833,-24.74,因绝对止损（亏损>20%）卖出100%,75.7,金叉,上轨,强势,因绝对止损（亏损>20%）卖出100%,009645
2025-07-30,1.3764,1.833,-24.91,因绝对止损（亏损>20%）卖出100%,74.65,金叉,上轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-07-31,1.3771,1.833,-24.87,因绝对止损（亏损>20%）卖出100%,74.73,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-08-01,1.3686,1.833,-25.34,因绝对止损（亏损>20%）卖出100%,71.59,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-08-04,1.379,1.833,-24.77,因绝对止损（亏损>20%）卖出100%,73.08,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-08-05,1.3705,1.833,-25.23,因绝对止损（亏损>20%）卖出100%,69.86,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-08-06,1.3819,1.833,-24.61,因绝对止损（亏损>20%）卖出100%,71.67,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-08-07,1.3667,1.833,-25.44,因绝对止损（亏损>20%）卖出100%,65.99,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-08-08,1.3504,1.833,-26.33,因绝对止损（亏损>20%）卖出100%,60.46,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-08-11,1.3905,1.833,-24.14,因绝对止损（亏损>20%）卖出100%,67.64,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-08-12,1.4512,1.833,-20.83,因绝对止损（亏损>20%）卖出100%,75.04,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,009645
2025-08-18,1.5919,1.833,-13.15,暂停定投,84.01,金叉,上轨,弱势,暂停定投,009645
2025-08-19,1.6024,1.833,-12.58,暂停定投,84.53,金叉,上轨,弱势,暂停定投,009645
2025-08-20,1.6814,1.833,-8.27,因移动止盈卖出,87.75,金叉,上轨,弱势,因移动止盈卖出,009645
2025-08-21,1.6562,1.833,-9.65,因移动止盈卖出,81.9,金叉,中轨,弱势,因移动止盈卖出,009645
2025-08-22,1.7658,1.833,-3.67,因移动止盈卖出,86.2,金叉,中轨,弱势,因移动止盈卖出,009645
2025-08-25,1.843,1.833,0.55,因移动止盈卖出,88.31,金叉,上轨,强势,因移动止盈卖出,009645
2025-08-26,1.798,1.833,-1.91,因移动止盈卖出,80.58,金叉,中轨,弱势,因移动止盈卖出,009645
2025-08-27,1.8493,1.833,0.89,【T1止盈】布林中轨已达，建议卖出 30% - 50% 仓位,82.47,金叉,中轨,强势,【T1止盈】布林中轨已达，建议卖出 30% - 50% 仓位,009645
2025-08-28,1.9967,1.833,8.93,【T1止盈】布林中轨已达，建议卖出 30% - 50% 仓位,86.52,金叉,中轨,弱势,【T1止盈】布林中轨已达，建议卖出 30% - 50% 仓位,009645
2025-08-29,1.9582,1.833,6.83,【T1止盈】布林中轨已达，建议卖出 30% - 50% 仓位,81.24,金叉,中轨,弱势,【T1止盈】布林中轨已达，建议卖出 30% - 50% 仓位,009645
2025-09-01,1.9976,1.833,8.98,【T1止盈】布林中轨已达，建议卖出 30% - 50% 仓位,82.42,金叉,中轨,强势,【T1止盈】布林中轨已达，建议卖出 30% - 50% 仓位,009645
2025-09-02,1.8796,1.833,2.54,【T1止盈】布林中轨已达，建议卖出 30% - 50% 仓位,68.5,金叉,中轨,弱势,【T1止盈】布林中轨已达，建议卖出 30% - 50% 仓位,009645
2025-09-03,1.8535,1.833,1.12,【T1止盈】布林中轨已达，建议卖出 30% - 50% 仓位,65.85,金叉,中轨,强势,【T1止盈】布林中轨已达，建议卖出 30% - 50% 仓位,009645
2025-09-04,1.7006,1.833,-7.22,因移动止盈卖出,52.94,金叉,中轨,强势,因移动止盈卖出,009645
2025-09-05,1.7981,1.833,-1.9,因移动止盈卖出,58.53,死叉,中轨,中性,因移动止盈卖出,009645
2025-09-08,1.7743,1.833,-3.2,因移动止盈卖出,56.76,死叉,中轨,强势,因移动止盈卖出,009645
2025-09-09,1.7331,1.833,-5.45,因移动止盈卖出,53.72,死叉,中轨,弱势,因移动止盈卖出,009645
2025-09-10,1.7844,1.833,-2.65,因移动止盈卖出,56.82,死叉,中轨,弱势,因移动止盈卖出,009645
2025-09-11,1.9297,1.833,5.28,【T1止盈】布林中轨已达，建议卖出 30% - 50% 仓位,64.13,死叉,中轨,强势,【T1止盈】布林中轨已达，建议卖出 30% - 50% 仓位,009645
2025-09-12,2.0172,1.833,10.05,【T1止盈】布林中轨已达，建议卖出 30% - 50% 仓位,67.68,死叉,中轨,弱势,【T1止盈】布林中轨已达，建议卖出 30% - 50% 仓位,009645
2025-09-15,1.9894,1.833,8.53,【T1止盈】布林中轨已达，建议卖出 30% - 50% 仓位,65.46,死叉,中轨,弱势,【T1止盈】布林中轨已达，建议卖出 30% - 50% 仓位,009645
2025-09-16,2.0164,1.833,10.01,【T1止盈】布林中轨已达，建议卖出 30% - 50% 仓位,66.6,金叉,中轨,弱势,【T1止盈】布林中轨已达，建议卖出 30% - 50% 仓位,009645
2025-09-17,1.9983,1.833,9.02,【T1止盈】布林中轨已达，建议卖出 30% - 50% 仓位,65.05,金叉,中轨,弱势,【T1止盈】布林中轨已达，建议卖出 30% - 50% 仓位,009645
2025-09-18,2.0315,1.833,10.83,【T1止盈】布林中轨已达，建议卖出 30% - 50% 仓位,66.59,金叉,中轨,强势,【T1止盈】布林中轨已达，建议卖出 30% - 50% 仓位,009645
2025-09-19,1.974,1.833,7.69,【T1止盈】布林中轨已达，建议卖出 30% - 50% 仓位,61.53,金叉,中轨,强势,【T1止盈】布林中轨已达，建议卖出 30% - 50% 仓位,009645
2025-09-22,2.0774,1.833,13.33,【T1止盈】布林中轨已达，建议卖出 30% - 50% 仓位,66.46,金叉,中轨,强势,【T1止盈】布林中轨已达，建议卖出 30% - 50% 仓位,009645
2025-09-23,2.0546,1.833,12.09,【T1止盈】布林中轨已达，建议卖出 30% - 50% 仓位,64.5,金叉,中轨,弱势,【T1止盈】布林中轨已达，建议卖出 30% - 50% 仓位,009645
2025-09-24,2.0564,1.833,12.19,【T1止盈】布林中轨已达，建议卖出 30% - 50% 仓位,64.59,金叉,中轨,弱势,【T1止盈】布林中轨已达，建议卖出 30% - 50% 仓位,009645
2025-09-25,2.0787,1.833,13.4,【T1止盈】布林中轨已达，建议卖出 30% - 50% 仓位,65.74,死叉,中轨,强势,【T1止盈】布林中轨已达，建议卖出 30% - 50% 仓位,009645
2025-09-26,1.983,1.833,8.18,【T1止盈】布林中轨已达，建议卖出 30% - 50% 仓位,57.18,死叉,中轨,弱势,【T1止盈】布林中轨已达，建议卖出 30% - 50% 仓位,009645
2025-09-29,1.9985,1.833,9.03,【T1止盈】布林中轨已达，建议卖出 30% - 50% 仓位,58.13,死叉,中轨,弱势,【T1止盈】布林中轨已达，建议卖出 30% - 50% 仓位,009645
2025-09-30,2.0206,1.833,10.23,【T1止盈】布林中轨已达，建议卖出 30% - 50% 仓位,59.51,死叉,中轨,强势,【T1止盈】布林中轨已达，建议卖出 30% - 50% 仓位,009645
2025-10-09,2.0569,1.833,12.21,【T1止盈】布林中轨已达，建议卖出 30% - 50% 仓位,61.74,死叉,中轨,强势,【T1止盈】布林中轨已达，建议卖出 30% - 50% 仓位,009645
2025-10-10,1.9194,1.833,4.71,【T1止盈】布林中轨已达，建议卖出 30% - 50% 仓位,50.42,死叉,中轨,弱势,【T1止盈】布林中轨已达，建议卖出 30% - 50% 仓位,009645
2025-10-13,1.916,1.833,4.53,【T1止盈】布林中轨已达，建议卖出 30% - 50% 仓位,50.17,死叉,中轨,弱势,【T1止盈】布林中轨已达，建议卖出 30% - 50% 仓位,009645
2025-10-14,1.8266,1.833,-0.35,因移动止盈卖出,44.1,死叉,中轨,强势,因移动止盈卖出,009645
2025-10-15,1.8614,1.833,1.55,【T1止盈】布林中轨已达，建议卖出 30% - 50% 仓位,46.8,死叉,中轨,弱势,【T1止盈】布林中轨已达，建议卖出 30% - 50% 仓位,009645
2025-10-16,1.854,1.833,1.15,【T1止盈】布林中轨已达，建议卖出 30% - 50% 仓位,46.29,死叉,中轨,弱势,【T1止盈】布林中轨已达，建议卖出 30% - 50% 仓位,009645
2025-10-17,1.7838,1.833,-2.68,因移动止盈卖出,41.64,死叉,中轨,弱势,因移动止盈卖出,009645
2025-10-20,1.8049,1.833,-1.53,因移动止盈卖出,43.47,死叉,中轨,弱势,因移动止盈卖出,009645
2023-11-30,1.0,1.3829,-27.69,因绝对止损（亏损>20%）卖出100%,0.0,金叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,019548
2023-12-01,1.0001,1.3829,-27.68,因绝对止损（亏损>20%）卖出100%,0.0,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2023-12-04,1.0001,1.3829,-27.68,因绝对止损（亏损>20%）卖出100%,0.0,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2023-12-05,1.0001,1.3829,-27.68,因绝对止损（亏损>20%）卖出100%,0.0,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2023-12-06,1.0001,1.3829,-27.68,因绝对止损（亏损>20%）卖出100%,0.0,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2023-12-07,1.0001,1.3829,-27.68,因绝对止损（亏损>20%）卖出100%,0.0,金叉,中轨,中性,因绝对止损（亏损>20%）卖出100%,019548
2023-12-08,1.0049,1.3829,-27.33,因绝对止损（亏损>20%）卖出100%,0.0,金叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,019548
2023-12-11,1.0049,1.3829,-27.33,因绝对止损（亏损>20%）卖出100%,0.0,金叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,019548
2023-12-12,1.0163,1.3829,-26.51,因绝对止损（亏损>20%）卖出100%,0.0,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2023-12-13,1.0272,1.3829,-25.72,因绝对止损（亏损>20%）卖出100%,0.0,金叉,上轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2023-12-14,1.0252,1.3829,-25.87,因绝对止损（亏损>20%）卖出100%,0.0,金叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,019548
2023-12-15,1.0282,1.3829,-25.65,因绝对止损（亏损>20%）卖出100%,0.0,金叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,019548
2023-12-18,1.0339,1.3829,-25.24,因绝对止损（亏损>20%）卖出100%,94.35,金叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,019548
2023-12-19,1.0392,1.3829,-24.85,因绝对止损（亏损>20%）卖出100%,95.24,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2023-12-20,1.0248,1.3829,-25.89,因绝对止损（亏损>20%）卖出100%,65.2,金叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,019548
2023-12-21,1.0364,1.3829,-25.06,因绝对止损（亏损>20%）卖出100%,72.68,金叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,019548
2023-12-22,1.0361,1.3829,-25.08,因绝对止损（亏损>20%）卖出100%,72.24,金叉,中轨,中性,因绝对止损（亏损>20%）卖出100%,019548
2023-12-25,1.0368,1.3829,-25.03,因绝对止损（亏损>20%）卖出100%,72.65,金叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,019548
2023-12-26,1.0419,1.3829,-24.66,因绝对止损（亏损>20%）卖出100%,75.48,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2023-12-27,1.0438,1.3829,-24.52,因绝对止损（亏损>20%）卖出100%,76.46,金叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,019548
2023-12-28,1.043,1.3829,-24.58,因绝对止损（亏损>20%）卖出100%,75.1,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2023-12-29,1.037,1.3829,-25.01,因绝对止损（亏损>20%）卖出100%,65.68,金叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,019548
2023-12-31,1.0369,1.3829,-25.02,因绝对止损（亏损>20%）卖出100%,65.53,金叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,019548
2024-01-02,1.0202,1.3829,-26.23,因绝对止损（亏损>20%）卖出100%,46.66,金叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,019548
2024-01-03,1.0134,1.3829,-26.72,因绝对止损（亏损>20%）卖出100%,41.43,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2024-01-04,1.0082,1.3829,-27.1,因绝对止损（亏损>20%）卖出100%,37.93,死叉,中轨,中性,因绝对止损（亏损>20%）卖出100%,019548
2024-01-05,1.0098,1.3829,-26.98,因绝对止损（亏损>20%）卖出100%,39.62,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2024-01-08,1.0289,1.3829,-25.6,因绝对止损（亏损>20%）卖出100%,55.28,死叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,019548
2024-01-09,1.0303,1.3829,-25.5,因绝对止损（亏损>20%）卖出100%,56.18,死叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,019548
2024-01-10,1.0364,1.3829,-25.06,因绝对止损（亏损>20%）卖出100%,59.95,死叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,019548
2024-01-11,1.0376,1.3829,-24.97,因绝对止损（亏损>20%）卖出100%,60.67,死叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,019548
2024-01-12,1.0375,1.3829,-24.98,因绝对止损（亏损>20%）卖出100%,60.57,死叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,019548
2024-01-15,1.0379,1.3829,-24.95,因绝对止损（亏损>20%）卖出100%,60.84,金叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,019548
2024-01-16,1.0379,1.3829,-24.95,因绝对止损（亏损>20%）卖出100%,60.84,金叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,019548
2024-01-17,1.0321,1.3829,-25.37,因绝对止损（亏损>20%）卖出100%,54.55,金叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,019548
2024-01-18,1.0462,1.3829,-24.35,因绝对止损（亏损>20%）卖出100%,64.23,金叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,019548
2024-01-19,1.0645,1.3829,-23.02,因绝对止损（亏损>20%）卖出100%,72.44,金叉,中轨,中性,因绝对止损（亏损>20%）卖出100%,019548
2024-01-22,1.061,1.3829,-23.28,因绝对止损（亏损>20%）卖出100%,69.17,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
