基金代码,基金简称,总股票持仓市值_万,股票简称,占净值比例,持股数_万,持仓市值_万,持仓市值_亿
014345,鹏华中证500指数增强C,14762.56,安琪酵母,1.22,32.6,1289.33,0.1289
004195,招商中证1000指数增强C,14393.26,湖北宜化,0.99,110.99,1633.77,0.1634
004195,招商中证1000指数增强C,14393.26,道通科技,0.94,39.45,1547.05,0.1547
004195,招商中证1000指数增强C,14393.26,移远通信,0.93,14.56,1530.55,0.1531
004195,招商中证1000指数增强C,14393.26,威迈斯,0.91,36.57,1499.93,0.15
004195,招商中证1000指数增强C,14393.26,日月股份,0.88,99.1,1455.78,0.1456
004195,招商中证1000指数增强C,14393.26,腾远钴业,0.88,19.1,1453.89,0.1454
004195,招商中证1000指数增强C,14393.26,时代新材,0.85,92.97,1404.78,0.1405
004195,招商中证1000指数增强C,14393.26,奥赛康,0.83,65.79,1363.83,0.1364
004195,招商中证1000指数增强C,14393.26,中钨高新,0.77,68.23,1271.12,0.1271
004195,招商中证1000指数增强C,14393.26,吉比特,0.75,2.17,1232.56,0.1233
006166,建信中证1000指数增强C,13136.49,大豪科技,1.14,90.86,1538.26,0.1538
006166,建信中证1000指数增强C,13136.49,深赛格,1.12,153.91,1509.86,0.151
006166,建信中证1000指数增强C,13136.49,大富科技,1.01,110.48,1356.69,0.1357
006166,建信中证1000指数增强C,13136.49,奥比中光,0.99,14.66,1335.53,0.1336
006166,建信中证1000指数增强C,13136.49,移远通信,0.98,12.6,1324.51,0.1325
006166,建信中证1000指数增强C,13136.49,华明装备,0.96,65.35,1294.58,0.1295
006166,建信中证1000指数增强C,13136.49,外服控股,0.94,240.66,1270.68,0.1271
006166,建信中证1000指数增强C,13136.49,江航装备,0.89,110.84,1204.83,0.1205
006166,建信中证1000指数增强C,13136.49,英洛华,0.86,108.26,1161.63,0.1162
006166,建信中证1000指数增强C,13136.49,西部创业,0.85,222.64,1139.92,0.114
009727,招商中证500等权重指数增强C,10220.52,杰瑞股份,1.07,19.4,1080.58,0.1081
009727,招商中证500等权重指数增强C,10220.52,完美世界,1.05,55.11,1055.91,0.1056
009727,招商中证500等权重指数增强C,10220.52,石化油服,1.02,497.62,1030.07,0.103
009727,招商中证500等权重指数增强C,10220.52,华测导航,1.02,29.03,1028.67,0.1029
009727,招商中证500等权重指数增强C,10220.52,深天马A,1.02,103.34,1025.13,0.1025
009727,招商中证500等权重指数增强C,10220.52,福田汽车,1.01,373.18,1022.51,0.1023
009727,招商中证500等权重指数增强C,10220.52,吉林敖东,1.0,50.2,1004.5,0.1004
009727,招商中证500等权重指数增强C,10220.52,科沃斯,0.99,9.32,1001.9,0.1002
009727,招商中证500等权重指数增强C,10220.52,西部超导,0.98,15.15,986.37,0.0986
009727,招商中证500等权重指数增强C,10220.52,金风科技,0.98,65.79,984.88,0.0985
012734,易方达中证人工智能主题ETF联接C,8774.36,寒武纪,0.14,1.14,1506.26,0.1506
012734,易方达中证人工智能主题ETF联接C,8774.36,新易盛,0.14,4.0,1464.76,0.1465
012734,易方达中证人工智能主题ETF联接C,8774.36,中际旭创,0.14,3.6,1453.25,0.1453
012734,易方达中证人工智能主题ETF联接C,8774.36,澜起科技,0.09,6.23,965.13,0.0965
012734,易方达中证人工智能主题ETF联接C,8774.36,中科曙光,0.09,7.98,951.62,0.0952
012734,易方达中证人工智能主题ETF联接C,8774.36,豪威集团,0.07,4.65,702.56,0.0703
012734,易方达中证人工智能主题ETF联接C,8774.36,科大讯飞,0.05,9.2,515.66,0.0516
012734,易方达中证人工智能主题ETF联接C,8774.36,海康威视,0.04,14.8,466.5,0.0466
012734,易方达中证人工智能主题ETF联接C,8774.36,金山办公,0.04,1.26,399.2,0.0399
012734,易方达中证人工智能主题ETF联接C,8774.36,芯原股份,0.03,1.91,349.42,0.0349
008586,华夏人工智能ETF联接C,8720.5,新易盛,0.31,4.95,1809.83,0.181
008586,华夏人工智能ETF联接C,8720.5,中际旭创,0.3,4.43,1788.3,0.1788
008586,华夏人工智能ETF联接C,8720.5,寒武纪,0.2,0.88,1167.59,0.1168
008586,华夏人工智能ETF联接C,8720.5,澜起科技,0.13,4.83,747.73,0.0748
008586,华夏人工智能ETF联接C,8720.5,中科曙光,0.13,6.18,736.97,0.0737
008586,华夏人工智能ETF联接C,8720.5,科大讯飞,0.11,11.53,646.26,0.0646
008586,华夏人工智能ETF联接C,8720.5,海康威视,0.1,18.42,580.6,0.0581
008586,华夏人工智能ETF联接C,8720.5,豪威集团,0.09,3.61,545.72,0.0546
008586,华夏人工智能ETF联接C,8720.5,浪潮信息,0.07,5.14,382.52,0.0383
008586,华夏人工智能ETF联接C,8720.5,金山办公,0.05,1.0,314.98,0.0315
020662,中加科技创新混合发起式C,7951.76,新易盛,8.84,3.18,1162.42,0.1162
020662,中加科技创新混合发起式C,7951.76,中际旭创,8.78,2.86,1154.52,0.1155
020662,中加科技创新混合发起式C,7951.76,胜宏科技,7.17,3.3,942.15,0.0942
020662,中加科技创新混合发起式C,7951.76,工业富联,5.85,11.66,769.68,0.077
020662,中加科技创新混合发起式C,7951.76,巨人网络,5.37,15.63,706.16,0.0706
020662,中加科技创新混合发起式C,7951.76,阿里巴巴-W,5.16,4.2,678.71,0.0679
020662,中加科技创新混合发起式C,7951.76,迈富时,5.03,13.81,660.67,0.0661
020662,中加科技创新混合发起式C,7951.76,阅文集团,4.91,17.92,645.92,0.0646
020662,中加科技创新混合发起式C,7951.76,天孚通信,4.9,3.84,644.35,0.0644
020662,中加科技创新混合发起式C,7951.76,拓普集团,4.47,7.25,587.18,0.0587
015508,兴业中证500指数增强C,7090.47,通富微电,1.28,19.61,787.73,0.0788
015508,兴业中证500指数增强C,7090.47,西部矿业,1.2,33.69,741.18,0.0741
015508,兴业中证500指数增强C,7090.47,赤峰黄金,1.2,24.89,736.25,0.0736
015508,兴业中证500指数增强C,7090.47,芯联集成,1.19,111.48,733.51,0.0734
015508,兴业中证500指数增强C,7090.47,水晶光电,1.15,26.74,707.01,0.0707
015508,兴业中证500指数增强C,7090.47,亨通光电,1.13,30.21,693.92,0.0694
015508,兴业中证500指数增强C,7090.47,杰瑞股份,1.12,12.39,690.12,0.069
015508,兴业中证500指数增强C,7090.47,宏发股份,1.1,25.6,674.82,0.0675
015508,兴业中证500指数增强C,7090.47,中科创达,1.09,8.64,671.16,0.0671
015508,兴业中证500指数增强C,7090.47,广联达,1.06,46.57,654.77,0.0655
008087,华夏中证5G通信主题ETF联接C,5698.5,新易盛,0.21,2.94,1074.45,0.1074
008087,华夏中证5G通信主题ETF联接C,5698.5,中际旭创,0.21,2.63,1060.87,0.1061
008087,华夏中证5G通信主题ETF联接C,5698.5,立讯精密,0.19,14.45,934.77,0.0935
008087,华夏中证5G通信主题ETF联接C,5698.5,工业富联,0.14,10.65,703.01,0.0703
008087,华夏中证5G通信主题ETF联接C,5698.5,中兴通讯,0.09,9.53,434.95,0.0435
008087,华夏中证5G通信主题ETF联接C,5698.5,兆易创新,0.08,1.79,381.25,0.0381
008087,华夏中证5G通信主题ETF联接C,5698.5,沪电股份,0.06,3.98,292.41,0.0292
008087,华夏中证5G通信主题ETF联接C,5698.5,华工科技,0.05,2.97,274.67,0.0275
008087,华夏中证5G通信主题ETF联接C,5698.5,歌尔股份,0.05,7.23,271.13,0.0271
008087,华夏中证5G通信主题ETF联接C,5698.5,东山精密,0.05,3.79,270.99,0.0271
012895,天弘中证科创创业50ETF联接C,4960.46,宁德时代,0.29,2.08,836.16,0.0836
012895,天弘中证科创创业50ETF联接C,4960.46,阳光电源,0.26,4.6,745.11,0.0745
012895,天弘中证科创创业50ETF联接C,4960.46,新易盛,0.23,1.8,658.39,0.0658
012895,天弘中证科创创业50ETF联接C,4960.46,中际旭创,0.23,1.62,653.96,0.0654
012895,天弘中证科创创业50ETF联接C,4960.46,汇川技术,0.2,6.88,576.68,0.0577
012895,天弘中证科创创业50ETF联接C,4960.46,迈瑞医疗,0.17,2.04,501.21,0.0501
012895,天弘中证科创创业50ETF联接C,4960.46,胜宏科技,0.11,1.11,316.91,0.0317
012895,天弘中证科创创业50ETF联接C,4960.46,泰格医药,0.09,4.28,248.24,0.0248
012895,天弘中证科创创业50ETF联接C,4960.46,康龙化成,0.08,6.56,234.52,0.0235
012895,天弘中证科创创业50ETF联接C,4960.46,亿纬锂能,0.07,2.08,189.28,0.0189
011613,华夏科创50ETF联接C,4669.82,中芯国际,0.08,6.0,841.44,0.0841
011613,华夏科创50ETF联接C,4669.82,海光信息,0.08,3.33,840.78,0.0841
011613,华夏科创50ETF联接C,4669.82,寒武纪,0.07,0.57,752.87,0.0753
011613,华夏科创50ETF联接C,4669.82,澜起科技,0.06,4.1,634.43,0.0634
011613,华夏科创50ETF联接C,4669.82,中微公司,0.04,1.57,468.31,0.0468
011613,华夏科创50ETF联接C,4669.82,联影医疗,0.03,1.87,284.12,0.0284
011613,华夏科创50ETF联接C,4669.82,金山办公,0.03,0.88,277.63,0.0278
011613,华夏科创50ETF联接C,4669.82,芯原股份,0.02,1.33,243.01,0.0243
011613,华夏科创50ETF联接C,4669.82,石头科技,0.02,0.78,164.49,0.0164
011613,华夏科创50ETF联接C,4669.82,传音控股,0.02,1.73,162.74,0.0163
004744,易方达创业板ETF联接C,4527.61,宁德时代,0.12,4.0,1608.96,0.1609
004744,易方达创业板ETF联接C,4527.61,东方财富,0.04,19.75,535.62,0.0536
004744,易方达创业板ETF联接C,4527.61,中际旭创,0.04,1.25,504.6,0.0505
004744,易方达创业板ETF联接C,4527.61,新易盛,0.04,1.25,457.21,0.0457
004744,易方达创业板ETF联接C,4527.61,阳光电源,0.03,2.25,364.46,0.0364
004744,易方达创业板ETF联接C,4527.61,胜宏科技,0.02,1.0,285.5,0.0286
004744,易方达创业板ETF联接C,4527.61,汇川技术,0.02,3.0,251.46,0.0251
004744,易方达创业板ETF联接C,4527.61,迈瑞医疗,0.01,0.75,184.27,0.0184
004744,易方达创业板ETF联接C,4527.61,亿纬锂能,0.01,2.0,182.0,0.0182
004744,易方达创业板ETF联接C,4527.61,温氏股份,0.01,8.25,153.53,0.0154
011609,易方达上证科创50联接C,4258.91,中芯国际,0.04,5.48,767.24,0.0767
011609,易方达上证科创50联接C,4258.91,海光信息,0.04,3.04,766.69,0.0767
011609,易方达上证科创50联接C,4258.91,寒武纪,0.03,0.52,686.88,0.0687
011609,易方达上证科创50联接C,4258.91,澜起科技,0.03,3.74,578.58,0.0579
011609,易方达上证科创50联接C,4258.91,中微公司,0.02,1.43,427.2,0.0427
011609,易方达上证科创50联接C,4258.91,联影医疗,0.01,1.71,258.98,0.0259
011609,易方达上证科创50联接C,4258.91,金山办公,0.01,0.8,253.2,0.0253
011609,易方达上证科创50联接C,4258.91,芯原股份,0.01,1.21,221.65,0.0222
011609,易方达上证科创50联接C,4258.91,石头科技,0.01,0.72,150.03,0.015
011609,易方达上证科创50联接C,4258.91,传音控股,0.01,1.58,148.46,0.0148
011615,工银科创ETF联接C,4171.06,寒武纪,0.23,0.68,902.99,0.0903
011615,工银科创ETF联接C,4171.06,海光信息,0.19,2.86,723.67,0.0724
011615,工银科创ETF联接C,4171.06,中芯国际,0.17,4.8,672.79,0.0673
011615,工银科创ETF联接C,4171.06,澜起科技,0.14,3.53,546.18,0.0546
011615,工银科创ETF联接C,4171.06,中微公司,0.1,1.36,406.36,0.0406
011615,工银科创ETF联接C,4171.06,金山办公,0.06,0.75,236.2,0.0236
011615,工银科创ETF联接C,4171.06,联影医疗,0.06,1.52,229.95,0.023
011615,工银科创ETF联接C,4171.06,芯原股份,0.05,1.01,185.6,0.0186
011615,工银科创ETF联接C,4171.06,华电新能,0.03,25.46,134.15,0.0134
011615,工银科创ETF联接C,4171.06,石头科技,0.03,0.63,133.17,0.0133
004343,南方创业板ETF联接C,4074.4,宁德时代,0.28,3.53,1418.78,0.1419
004343,南方创业板ETF联接C,4074.4,中际旭创,0.1,1.18,477.15,0.0477
004343,南方创业板ETF联接C,4074.4,东方财富,0.09,17.15,465.18,0.0465
004343,南方创业板ETF联接C,4074.4,新易盛,0.09,1.2,440.2,0.044
004343,南方创业板ETF联接C,4074.4,阳光电源,0.06,2.01,324.93,0.0325
004343,南方创业板ETF联接C,4074.4,胜宏科技,0.05,0.84,239.82,0.024
004343,南方创业板ETF联接C,4074.4,汇川技术,0.05,2.73,228.61,0.0229
004343,南方创业板ETF联接C,4074.4,迈瑞医疗,0.04,0.76,186.26,0.0186
004343,南方创业板ETF联接C,4074.4,亿纬锂能,0.03,1.73,157.43,0.0157
004343,南方创业板ETF联接C,4074.4,温氏股份,0.03,7.31,136.04,0.0136
001593,天弘创业板ETF联接C,3753.94,宁德时代,0.17,3.33,1336.81,0.1337
001593,天弘创业板ETF联接C,3753.94,东方财富,0.06,16.84,456.64,0.0457
001593,天弘创业板ETF联接C,3753.94,中际旭创,0.05,0.98,395.65,0.0396
001593,天弘创业板ETF联接C,3753.94,新易盛,0.05,1.06,387.72,0.0388
001593,天弘创业板ETF联接C,3753.94,阳光电源,0.04,1.74,282.14,0.0282
001593,天弘创业板ETF联接C,3753.94,胜宏科技,0.03,0.81,231.26,0.0231
001593,天弘创业板ETF联接C,3753.94,汇川技术,0.03,2.62,219.26,0.0219
001593,天弘创业板ETF联接C,3753.94,亿纬锂能,0.02,1.77,161.08,0.0161
001593,天弘创业板ETF联接C,3753.94,同花顺,0.02,0.41,151.2,0.0151
001593,天弘创业板ETF联接C,3753.94,迈瑞医疗,0.02,0.54,132.18,0.0132
012553,天弘芯片产业ETF联接C,2752.02,中芯国际,0.41,3.24,454.55,0.0455
012553,天弘芯片产业ETF联接C,2752.02,寒武纪,0.4,0.34,446.92,0.0447
012553,天弘芯片产业ETF联接C,2752.02,海光信息,0.34,1.5,379.53,0.038
012553,天弘芯片产业ETF联接C,2752.02,北方华创,0.28,0.69,312.13,0.0312
012553,天弘芯片产业ETF联接C,2752.02,澜起科技,0.26,1.89,293.07,0.0293
012553,天弘芯片产业ETF联接C,2752.02,兆易创新,0.21,1.1,235.42,0.0235
012553,天弘芯片产业ETF联接C,2752.02,豪威集团,0.19,1.41,212.86,0.0213
012553,天弘芯片产业ETF联接C,2752.02,中微公司,0.19,0.71,210.94,0.0211
012553,天弘芯片产业ETF联接C,2752.02,长电科技,0.09,2.37,104.49,0.0104
012553,天弘芯片产业ETF联接C,2752.02,芯原股份,0.09,0.56,102.11,0.0102
015857,格林碳中和主题混合C,1911.3,海目星,8.42,5.02,211.09,0.0211
015857,格林碳中和主题混合C,1911.3,中简科技,8.14,5.79,204.1,0.0204
015857,格林碳中和主题混合C,1911.3,凯赛生物,8.07,3.89,202.44,0.0202
015857,格林碳中和主题混合C,1911.3,华恒生物,7.79,5.8,195.46,0.0195
015857,格林碳中和主题混合C,1911.3,联赢激光,7.69,7.26,192.75,0.0193
015857,格林碳中和主题混合C,1911.3,中国燃气,7.49,26.94,187.96,0.0188
015857,格林碳中和主题混合C,1911.3,炬光科技,7.49,1.23,187.78,0.0188
015857,格林碳中和主题混合C,1911.3,杭可科技,7.2,4.94,180.62,0.0181
015857,格林碳中和主题混合C,1911.3,英诺激光,7.07,4.49,177.27,0.0177
015857,格林碳中和主题混合C,1911.3,ST逸飞,6.85,5.3,171.83,0.0172
001618,天弘中证电子ETF联接C,1525.15,立讯精密,0.21,3.51,227.06,0.0227
001618,天弘中证电子ETF联接C,1525.15,中芯国际,0.18,1.37,192.03,0.0192
001618,天弘中证电子ETF联接C,1525.15,工业富联,0.17,2.75,181.53,0.0182
001618,天弘中证电子ETF联接C,1525.15,寒武纪,0.15,0.13,166.16,0.0166
001618,天弘中证电子ETF联接C,1525.15,海光信息,0.15,0.63,158.43,0.0158
001618,天弘中证电子ETF联接C,1525.15,北方华创,0.12,0.29,132.77,0.0133
001618,天弘中证电子ETF联接C,1525.15,澜起科技,0.11,0.79,122.35,0.0122
001618,天弘中证电子ETF联接C,1525.15,中科曙光,0.11,1.02,121.64,0.0122
001618,天弘中证电子ETF联接C,1525.15,胜宏科技,0.11,0.41,117.06,0.0117
001618,天弘中证电子ETF联接C,1525.15,京东方A,0.1,25.51,106.12,0.0106
008888,华夏国证半导体芯片ETF联接C,1164.21,北方华创,0.02,0.8,361.89,0.0362
008888,华夏国证半导体芯片ETF联接C,1164.21,紫光国微,0.01,1.6,144.5,0.0144
008888,华夏国证半导体芯片ETF联接C,1164.21,华电新能,0.01,25.46,134.15,0.0134
008888,华夏国证半导体芯片ETF联接C,1164.21,通富微电,0.01,2.6,104.44,0.0104
008888,华夏国证半导体芯片ETF联接C,1164.21,圣邦股份,0.01,1.0,83.29,0.0083
008888,华夏国证半导体芯片ETF联接C,1164.21,北京君正,0.0,0.8,71.21,0.0071
008888,华夏国证半导体芯片ETF联接C,1164.21,华天科技,0.0,5.8,68.32,0.0068
008888,华夏国证半导体芯片ETF联接C,1164.21,卓胜微,0.0,0.8,66.5,0.0066
008888,华夏国证半导体芯片ETF联接C,1164.21,景嘉微,0.0,0.8,66.2,0.0066
008888,华夏国证半导体芯片ETF联接C,1164.21,晶盛机电,0.0,1.4,63.71,0.0064
004348,南方中证500ETF联接(LOF)C,1057.55,胜宏科技,0.03,0.95,271.23,0.0271
004348,南方中证500ETF联接(LOF)C,1057.55,华工科技,0.02,1.48,136.87,0.0137
004348,南方中证500ETF联接(LOF)C,1057.55,芯原股份,0.01,0.55,99.79,0.01
004348,南方中证500ETF联接(LOF)C,1057.55,巨人网络,0.01,1.99,89.91,0.009
004348,南方中证500ETF联接(LOF)C,1057.55,指南针,0.01,0.53,89.0,0.0089
004348,南方中证500ETF联接(LOF)C,1057.55,先导智能,0.01,1.27,79.02,0.0079
004348,南方中证500ETF联接(LOF)C,1057.55,润和软件,0.01,1.25,75.75,0.0076
004348,南方中证500ETF联接(LOF)C,1057.55,欣旺达,0.01,2.17,73.32,0.0073
004348,南方中证500ETF联接(LOF)C,1057.55,瑞芯微,0.01,0.32,72.18,0.0072
004348,南方中证500ETF联接(LOF)C,1057.55,恺英网络,0.01,2.51,70.48,0.007
008021,华富中证人工智能产业ETF联接C,193.46,恒玄科技,0.02,0.2,59.5,0.006
008021,华富中证人工智能产业ETF联接C,193.46,中科星图,0.01,0.6,26.12,0.0026
008021,华富中证人工智能产业ETF联接C,193.46,均胜电子,0.01,0.7,24.37,0.0024
008021,华富中证人工智能产业ETF联接C,193.46,凌云光,0.01,0.5,23.94,0.0024
008021,华富中证人工智能产业ETF联接C,193.46,虹软科技,0.01,0.3,17.79,0.0018
008021,华富中证人工智能产业ETF联接C,193.46,电科数字,0.01,0.5,14.37,0.0014
008021,华富中证人工智能产业ETF联接C,193.46,天准科技,0.0,0.2,11.61,0.0012
008021,华富中证人工智能产业ETF联接C,193.46,金山办公,0.0,0.02,6.33,0.0006
008021,华富中证人工智能产业ETF联接C,193.46,新点软件,0.0,0.2,5.58,0.0006
008021,华富中证人工智能产业ETF联接C,193.46,掌阅科技,0.0,0.2,3.85,0.0004
013811,广发科创板50ETF发起联接C,145.63,华电新能,0.06,25.46,134.15,0.0134
013811,广发科创板50ETF发起联接C,145.63,屹唐股份,0.0,0.35,8.24,0.0008
013811,广发科创板50ETF发起联接C,145.63,汉邦科技,0.0,0.02,0.89,0.0001
013811,广发科创板50ETF发起联接C,145.63,威高血净,0.0,0.02,0.77,0.0001
013811,广发科创板50ETF发起联接C,145.63,天富龙,0.0,0.02,0.56,0.0001
013811,广发科创板50ETF发起联接C,145.63,技源集团,0.0,0.02,0.35,0.0
013811,广发科创板50ETF发起联接C,145.63,海阳科技,0.0,0.01,0.35,0.0
013811,广发科创板50ETF发起联接C,145.63,华新精科,0.0,0.01,0.32,0.0
011036,嘉实中证稀土产业ETF联接C,132.96,北方稀土,0.03,1.81,41.01,0.0041
011036,嘉实中证稀土产业ETF联接C,132.96,卧龙电驱,0.01,0.65,17.22,0.0017
011036,嘉实中证稀土产业ETF联接C,132.96,中国铝业,0.01,1.92,14.32,0.0014
011036,嘉实中证稀土产业ETF联接C,132.96,厦门钨业,0.01,0.68,13.14,0.0013
011036,嘉实中证稀土产业ETF联接C,132.96,包钢股份,0.01,7.22,12.92,0.0013
011036,嘉实中证稀土产业ETF联接C,132.96,盛和资源,0.01,1.0,10.91,0.0011
011036,嘉实中证稀土产业ETF联接C,132.96,湘电股份,0.01,0.66,7.11,0.0007
011036,嘉实中证稀土产业ETF联接C,132.96,有研新材,0.01,0.42,6.93,0.0007
011036,嘉实中证稀土产业ETF联接C,132.96,科力远,0.0,0.95,4.74,0.0005
011036,嘉实中证稀土产业ETF联接C,132.96,广晟有色,0.0,0.14,4.66,0.0005
005919,天弘中证500ETF联接C,88.0,胜宏科技,0.01,0.06,17.13,0.0017
005919,天弘中证500ETF联接C,88.0,华天科技,0.01,1.45,17.08,0.0017
005919,天弘中证500ETF联接C,88.0,华工科技,0.0,0.1,9.26,0.0009
005919,天弘中证500ETF联接C,88.0,芯原股份,0.0,0.04,7.41,0.0007
005919,天弘中证500ETF联接C,88.0,先导智能,0.0,0.11,6.84,0.0007
005919,天弘中证500ETF联接C,88.0,深科技,0.0,0.23,6.43,0.0006
005919,天弘中证500ETF联接C,88.0,巨人网络,0.0,0.14,6.33,0.0006
005919,天弘中证500ETF联接C,88.0,百济神州,0.0,0.02,6.14,0.0006
005919,天弘中证500ETF联接C,88.0,恒玄科技,0.0,0.02,5.95,0.0006
005919,天弘中证500ETF联接C,88.0,指南针,0.0,0.03,5.43,0.0005
007818,国泰中证全指通信设备ETF联接C,73.44,恒为科技,0.03,2.07,73.44,0.0073
012630,广发国证半导体芯片ETF联接C,61.97,北方华创,0.01,0.05,22.62,0.0023
012630,广发国证半导体芯片ETF联接C,61.97,紫光国微,0.0,0.08,7.22,0.0007
012630,广发国证半导体芯片ETF联接C,61.97,通富微电,0.0,0.14,5.62,0.0006
012630,广发国证半导体芯片ETF联接C,61.97,圣邦股份,0.0,0.05,4.16,0.0004
012630,广发国证半导体芯片ETF联接C,61.97,卓胜微,0.0,0.05,4.16,0.0004
012630,广发国证半导体芯片ETF联接C,61.97,华天科技,0.0,0.33,3.89,0.0004
012630,广发国证半导体芯片ETF联接C,61.97,华大九天,0.0,0.03,3.79,0.0004
012630,广发国证半导体芯片ETF联接C,61.97,晶盛机电,0.0,0.08,3.64,0.0004
012630,广发国证半导体芯片ETF联接C,61.97,北京君正,0.0,0.04,3.56,0.0004
012630,广发国证半导体芯片ETF联接C,61.97,景嘉微,0.0,0.04,3.31,0.0003
012970,鹏华国证半导体芯片ETF联接C,44.99,紫光国微,0.04,0.24,31.64,0.0032
012970,鹏华国证半导体芯片ETF联接C,44.99,晶盛机电,0.02,0.21,13.35,0.0013
004433,南方中证申万有色金属ETF发起联接C,37.63,紫金矿业,0.01,0.44,7.98,0.0008
004433,南方中证申万有色金属ETF发起联接C,37.63,山东黄金,0.0,0.17,4.98,0.0005
004433,南方中证申万有色金属ETF发起联接C,37.63,中国铝业,0.0,0.52,4.63,0.0005
004433,南方中证申万有色金属ETF发起联接C,37.63,洛阳钼业,0.0,0.46,4.0,0.0004
004433,南方中证申万有色金属ETF发起联接C,37.63,中金黄金,0.0,0.26,3.95,0.0004
004433,南方中证申万有色金属ETF发起联接C,37.63,华友钴业,0.0,0.13,3.84,0.0004
004433,南方中证申万有色金属ETF发起联接C,37.63,北方稀土,0.0,0.14,2.89,0.0003
004433,南方中证申万有色金属ETF发起联接C,37.63,南山铝业,0.0,0.43,1.88,0.0002
004433,南方中证申万有色金属ETF发起联接C,37.63,宝钛股份,0.0,0.06,1.87,0.0002
004433,南方中证申万有色金属ETF发起联接C,37.63,赤峰黄金,0.0,0.08,1.61,0.0002
008282,国泰CES半导体芯片行业ETF联接C,34.96,华海清科,0.0,0.1,16.76,0.0017
008282,国泰CES半导体芯片行业ETF联接C,34.96,三安光电,0.0,0.54,6.56,0.0007
008282,国泰CES半导体芯片行业ETF联接C,34.96,晶晨股份,0.0,0.13,6.09,0.0006
008282,国泰CES半导体芯片行业ETF联接C,34.96,安路科技,0.0,0.11,2.76,0.0003
008282,国泰CES半导体芯片行业ETF联接C,34.96,华润微,0.0,0.05,1.84,0.0002
008282,国泰CES半导体芯片行业ETF联接C,34.96,天岳先进,0.0,0.02,0.86,0.0001
008282,国泰CES半导体芯片行业ETF联接C,34.96,思瑞浦,0.0,0.0,0.09,0.0
015877,富国中证消费电子主题ETF发起式联接C,30.89,工业富联,0.08,0.52,13.1,0.0013
015877,富国中证消费电子主题ETF发起式联接C,30.89,长电科技,0.03,0.16,5.65,0.0006
015877,富国中证消费电子主题ETF发起式联接C,30.89,和辉光电,0.02,1.36,3.43,0.0003
015877,富国中证消费电子主题ETF发起式联接C,30.89,珠海冠宇,0.02,0.17,2.88,0.0003
015877,富国中证消费电子主题ETF发起式联接C,30.89,闻泰科技,0.01,0.07,2.29,0.0002
015877,富国中证消费电子主题ETF发起式联接C,30.89,芯原股份,0.01,0.04,1.44,0.0001
015877,富国中证消费电子主题ETF发起式联接C,30.89,同方股份,0.01,0.18,1.13,0.0001
015877,富国中证消费电子主题ETF发起式联接C,30.89,立昂微,0.01,0.04,0.97,0.0001
160424,华安创业板50ETF联接C,11.79,赢时胜,0.03,0.48,5.38,0.0005
160424,华安创业板50ETF联接C,11.79,安科生物,0.02,0.35,5.27,0.0005
160424,华安创业板50ETF联接C,11.79,三环集团,0.0,0.05,1.0,0.0001
160424,华安创业板50ETF联接C,11.79,机器人,0.0,0.01,0.14,0.0
013305,易方达中证科创创业50联接C,9.18,智飞生物,0.0,0.27,9.01,0.0009
013305,易方达中证科创创业50联接C,9.18,铜冠矿建,0.0,0.04,0.17,0.0
006249,华夏创业板ETF联接C,5.83,兴齐眼药,0.0,0.01,0.92,0.0001
006249,华夏创业板ETF联接C,5.83,亿纬锂能,0.0,0.01,0.91,0.0001
006249,华夏创业板ETF联接C,5.83,汇川技术,0.0,0.01,0.84,0.0001
006249,华夏创业板ETF联接C,5.83,中科创达,0.0,0.01,0.78,0.0001
006249,华夏创业板ETF联接C,5.83,软通动力,0.0,0.01,0.55,0.0001
006249,华夏创业板ETF联接C,5.83,东方财富,0.0,0.02,0.54,0.0001
006249,华夏创业板ETF联接C,5.83,三环集团,0.0,0.01,0.46,0.0
006249,华夏创业板ETF联接C,5.83,金龙鱼,0.0,0.01,0.32,0.0
006249,华夏创业板ETF联接C,5.83,信维通信,0.0,0.01,0.26,0.0
006249,华夏创业板ETF联接C,5.83,三角防务,0.0,0.01,0.25,0.0
003766,广发创业板ETF发起式联接C,5.1,三协电机,0.0,0.02,1.39,0.0001
003766,广发创业板ETF发起式联接C,5.1,天孚通信,0.0,0.01,1.34,0.0001
003766,广发创业板ETF发起式联接C,5.1,阳光电源,0.0,0.01,1.31,0.0001
003766,广发创业板ETF发起式联接C,5.1,汇川技术,0.0,0.01,0.58,0.0001
003766,广发创业板ETF发起式联接C,5.1,全志科技,0.0,0.01,0.3,0.0
003766,广发创业板ETF发起式联接C,5.1,东方财富,0.0,0.01,0.16,0.0
003766,广发创业板ETF发起式联接C,5.1,蓝思科技,0.0,0.0,0.02,0.0
013277,富国创业板ETF联接C,0.42,平安电工,0.0,0.02,0.42,0.0
012908,鹏扬中证科创创业50ETF联接C,0.41,奥美森,0.0,0.03,0.25,0.0
012908,鹏扬中证科创创业50ETF联接C,0.41,长江能科,0.0,0.03,0.16,0.0
007029,易方达中证500ETF联接发起式C,0.41,奥美森,0.0,0.03,0.25,0.0
007029,易方达中证500ETF联接发起式C,0.41,长江能科,0.0,0.03,0.16,0.0
007301,国联安中证半导体ETF联接C,0.07,恒玄科技,0.0,0.0,0.07,0.0
